"Código","Unidade Territorial","UF","Referência","Número de pessoas cadastradas no Cadastro Único em domicílios rurais","Número de pessoas cadastradas no Cadastro Único em domicílios urbanos"
"150293","DOM ELISEU","PA","11/2020","5188","17354"
"150293","DOM ELISEU","PA","05/2019","5493","18333"
"150293","DOM ELISEU","PA","02/2019","5385","18444"
"150293","DOM ELISEU","PA","08/2019","5552","18666"
"150293","DOM ELISEU","PA","04/2019","5440","18214"
"150293","DOM ELISEU","PA","09/2019","5276","17804"
"150293","DOM ELISEU","PA","12/2019","5428","18277"
"150293","DOM ELISEU","PA","06/2019","5541","18454"
"150293","DOM ELISEU","PA","07/2019","5566","18562"
"150293","DOM ELISEU","PA","03/2019","5462","18580"
"150293","DOM ELISEU","PA","10/2019","5312","18010"
"150293","DOM ELISEU","PA","01/2019","5315","18342"
"150293","DOM ELISEU","PA","11/2019","5398","18172"
"150293","DOM ELISEU","PA","11/2018","5451","19119"
"150293","DOM ELISEU","PA","12/2018","5307","18308"
"150293","DOM ELISEU","PA","09/2018","5271","19025"
"150293","DOM ELISEU","PA","05/2018","5186","19794"
"150293","DOM ELISEU","PA","08/2018","5163","18907"
"150293","DOM ELISEU","PA","04/2018","5103","19705"
"150293","DOM ELISEU","PA","06/2018","5238","19810"
"150293","DOM ELISEU","PA","10/2018","5383","19037"
"150293","DOM ELISEU","PA","03/2018","5042","19646"
"150293","DOM ELISEU","PA","07/2018","5272","19851"
"150293","DOM ELISEU","PA","02/2018","4989","20176"
"150293","DOM ELISEU","PA","01/2018","4975","20036"
"150293","DOM ELISEU","PA","05/2017","4892","19663"
"150293","DOM ELISEU","PA","11/2017","4814","19778"
"150293","DOM ELISEU","PA","10/2017","4733","19528"
"150293","DOM ELISEU","PA","09/2017","4716","18899"
"150293","DOM ELISEU","PA","12/2017","4923","19959"
"150293","DOM ELISEU","PA","04/2017","4941","19611"
"150293","DOM ELISEU","PA","01/2017","5060","19288"
"150293","DOM ELISEU","PA","07/2017","4818","20026"
"150293","DOM ELISEU","PA","06/2017","4871","19871"
"150293","DOM ELISEU","PA","03/2017","4977","19491"
"150293","DOM ELISEU","PA","02/2017","5027","19425"
"150293","DOM ELISEU","PA","08/2017","4844","20135"
"150293","DOM ELISEU","PA","02/2016","5001","20890"
"150293","DOM ELISEU","PA","03/2016","4993","20927"
"150293","DOM ELISEU","PA","12/2016","5076","19284"
"150293","DOM ELISEU","PA","11/2016","5211","20896"
"150293","DOM ELISEU","PA","05/2016","5025","21004"
"150293","DOM ELISEU","PA","07/2016","5072","21053"
"150293","DOM ELISEU","PA","01/2016","5005","20874"
"150293","DOM ELISEU","PA","06/2016","5067","21070"
"150293","DOM ELISEU","PA","10/2016","5222","20955"
"150293","DOM ELISEU","PA","04/2016","4998","20995"
"150293","DOM ELISEU","PA","09/2016","5142","21045"
"150293","DOM ELISEU","PA","08/2016","5098","21019"
"150293","DOM ELISEU","PA","06/2015","4828","21814"
"150293","DOM ELISEU","PA","05/2015","4777","21751"
"150293","DOM ELISEU","PA","09/2015","4984","21558"
"150293","DOM ELISEU","PA","07/2015","4834","21400"
"150293","DOM ELISEU","PA","12/2015","5127","21756"
"150293","DOM ELISEU","PA","04/2015","4613","21780"
"150293","DOM ELISEU","PA","01/2015","4433","21841"
"150293","DOM ELISEU","PA","10/2015","5035","21678"
"150293","DOM ELISEU","PA","02/2015","4448","21853"
"150293","DOM ELISEU","PA","03/2015","4554","21773"
"150293","DOM ELISEU","PA","08/2015","4879","21456"
"150293","DOM ELISEU","PA","11/2015","5069","21711"
"150293","DOM ELISEU","PA","11/2014","4625","22778"
"150293","DOM ELISEU","PA","12/2014","4624","23061"
"150293","DOM ELISEU","PA","09/2014","4498","22474"
"150293","DOM ELISEU","PA","08/2014","4304","22553"
"150293","DOM ELISEU","PA","07/2014","4257","22531"
"150293","DOM ELISEU","PA","03/2014","4083","22436"
"150293","DOM ELISEU","PA","06/2014","4210","22523"
"150293","DOM ELISEU","PA","05/2014","4118","22496"
"150293","DOM ELISEU","PA","04/2014","4132","22429"
"150293","DOM ELISEU","PA","02/2014","4074","22345"
"150293","DOM ELISEU","PA","10/2014","4572","22609"
"150293","DOM ELISEU","PA","01/2014","4037","22146"
"150293","DOM ELISEU","PA","11/2013","3952","22171"
"150293","DOM ELISEU","PA","10/2013","4024","22925"
"150293","DOM ELISEU","PA","12/2013","4036","22130"
"150293","DOM ELISEU","PA","09/2013","4035","23589"
"150293","DOM ELISEU","PA","08/2013","3947","23556"
"150293","DOM ELISEU","PA","07/2013","3933","23236"
"150293","DOM ELISEU","PA","06/2013","3966","23494"
"150293","DOM ELISEU","PA","04/2013","3941","23505"
"150293","DOM ELISEU","PA","03/2013","3939","23496"
"150293","DOM ELISEU","PA","02/2013","3975","23593"
"150293","DOM ELISEU","PA","01/2013","3990","23552"
"150293","DOM ELISEU","PA","05/2013","3955","23449"
"150293","DOM ELISEU","PA","12/2012","3992","23541"
"150293","DOM ELISEU","PA","11/2012","4023","23548"
"150293","DOM ELISEU","PA","10/2012","4056","23608"
"150293","DOM ELISEU","PA","09/2012","4044","23593"
"150293","DOM ELISEU","PA","08/2012","3991","23455"
"150295","ELDORADO DO CARAJÁS","PA","08/2026","10833","12365"
"150295","ELDORADO DO CARAJÁS","PA","07/2026","10804","12324"
"150295","ELDORADO DO CARAJÁS","PA","06/2026","10763","12340"
"150295","ELDORADO DO CARAJÁS","PA","05/2026","10796","12195"
"150295","ELDORADO DO CARAJÁS","PA","04/2026","10786","12136"
"150295","ELDORADO DO CARAJÁS","PA","03/2026","10834","12116"
"150295","ELDORADO DO CARAJÁS","PA","02/2026","10850","12139"
"150295","ELDORADO DO CARAJÁS","PA","01/2026","10799","12067"
"150295","ELDORADO DO CARAJÁS","PA","08/2025","10698","11773"
"150295","ELDORADO DO CARAJÁS","PA","10/2025","10771","12026"
"150295","ELDORADO DO CARAJÁS","PA","07/2025","10844","11838"
"150295","ELDORADO DO CARAJÁS","PA","02/2025","10149","11537"
"150295","ELDORADO DO CARAJÁS","PA","11/2025","10763","12017"
"150295","ELDORADO DO CARAJÁS","PA","09/2025","10719","11923"
"150295","ELDORADO DO CARAJÁS","PA","12/2025","10780","12023"
"150295","ELDORADO DO CARAJÁS","PA","06/2025","10759","11826"
"150295","ELDORADO DO CARAJÁS","PA","03/2025","10154","11595"
"150295","ELDORADO DO CARAJÁS","PA","05/2025","10569","11760"
"150295","ELDORADO DO CARAJÁS","PA","01/2025","10211","11636"
"150295","ELDORADO DO CARAJÁS","PA","07/2024","10253","11330"
"150295","ELDORADO DO CARAJÁS","PA","02/2024","10445","11434"
"150295","ELDORADO DO CARAJÁS","PA","09/2024","10257","11398"
"150295","ELDORADO DO CARAJÁS","PA","10/2024","10313","11546"
"150295","ELDORADO DO CARAJÁS","PA","12/2024","10395","11810"
"150295","ELDORADO DO CARAJÁS","PA","05/2024","10576","11620"
"150295","ELDORADO DO CARAJÁS","PA","08/2024","10264","11416"
"150295","ELDORADO DO CARAJÁS","PA","06/2024","10688","11738"
"150295","ELDORADO DO CARAJÁS","PA","01/2024","10435","11427"
"150295","ELDORADO DO CARAJÁS","PA","04/2024","10564","11543"
"150295","ELDORADO DO CARAJÁS","PA","03/2024","10494","11521"
"150295","ELDORADO DO CARAJÁS","PA","11/2024","10321","11694"
"150295","ELDORADO DO CARAJÁS","PA","12/2023","10839","11762"
"150295","ELDORADO DO CARAJÁS","PA","07/2023","10647","11412"
"150295","ELDORADO DO CARAJÁS","PA","06/2023","10686","11378"
"150295","ELDORADO DO CARAJÁS","PA","11/2023","10798","11640"
"150295","ELDORADO DO CARAJÁS","PA","02/2023","10927","11406"
"150295","ELDORADO DO CARAJÁS","PA","09/2023","10726","11442"
"150295","ELDORADO DO CARAJÁS","PA","01/2023","10903","11373"
"150295","ELDORADO DO CARAJÁS","PA","10/2023","10793","11533"
"150295","ELDORADO DO CARAJÁS","PA","08/2023","10635","11437"
"150295","ELDORADO DO CARAJÁS","PA","05/2023","10607","11321"
"150295","ELDORADO DO CARAJÁS","PA","03/2023","10920","11505"
"150295","ELDORADO DO CARAJÁS","PA","04/2023","10666","11284"
"150295","ELDORADO DO CARAJÁS","PA","12/2022","10923","11373"
"150295","ELDORADO DO CARAJÁS","PA","09/2022","10743","10877"
"150295","ELDORADO DO CARAJÁS","PA","07/2022","10523","10732"
"150295","ELDORADO DO CARAJÁS","PA","03/2022","10254","10640"
"150295","ELDORADO DO CARAJÁS","PA","10/2022","10800","11041"
"150295","ELDORADO DO CARAJÁS","PA","08/2022","10608","10723"
"150295","ELDORADO DO CARAJÁS","PA","06/2022","10369","10703"
"150295","ELDORADO DO CARAJÁS","PA","05/2022","10266","10699"
"150295","ELDORADO DO CARAJÁS","PA","04/2022","10261","10699"
"150295","ELDORADO DO CARAJÁS","PA","01/2022","10239","10602"
"150295","ELDORADO DO CARAJÁS","PA","11/2022","10878","11200"
"150295","ELDORADO DO CARAJÁS","PA","02/2022","10265","10612"
"150295","ELDORADO DO CARAJÁS","PA","01/2021","9677","10473"
"150295","ELDORADO DO CARAJÁS","PA","07/2021","10050","10583"
"150295","ELDORADO DO CARAJÁS","PA","08/2021","10071","10561"
"150295","ELDORADO DO CARAJÁS","PA","04/2021","9752","10539"
"150295","ELDORADO DO CARAJÁS","PA","06/2021","10014","10572"
"150295","ELDORADO DO CARAJÁS","PA","03/2021","9735","10471"
"150295","ELDORADO DO CARAJÁS","PA","09/2021","10068","10556"
"150295","ELDORADO DO CARAJÁS","PA","02/2021","9755","10472"
"150295","ELDORADO DO CARAJÁS","PA","11/2021","10163","10571"
"150295","ELDORADO DO CARAJÁS","PA","10/2021","10059","10559"
"150295","ELDORADO DO CARAJÁS","PA","05/2021","9940","10544"
"150295","ELDORADO DO CARAJÁS","PA","12/2021","10243","10586"
"150295","ELDORADO DO CARAJÁS","PA","12/2020","9678","10467"
"150295","ELDORADO DO CARAJÁS","PA","10/2020","10056","10881"
"150295","ELDORADO DO CARAJÁS","PA","02/2020","9873","10661"
"150295","ELDORADO DO CARAJÁS","PA","08/2020","9958","10825"
"150295","ELDORADO DO CARAJÁS","PA","07/2020","9925","10801"
"150295","ELDORADO DO CARAJÁS","PA","06/2020","9918","10776"
"150295","ELDORADO DO CARAJÁS","PA","04/2020","9908","10672"
"150295","ELDORADO DO CARAJÁS","PA","05/2020","9916","10721"
"150295","ELDORADO DO CARAJÁS","PA","03/2020","9934","10706"
"150295","ELDORADO DO CARAJÁS","PA","01/2020","10406","11104"
"150295","ELDORADO DO CARAJÁS","PA","11/2020","9681","10466"
"150295","ELDORADO DO CARAJÁS","PA","09/2020","10011","10880"
"150295","ELDORADO DO CARAJÁS","PA","08/2019","10449","11305"
"150295","ELDORADO DO CARAJÁS","PA","12/2019","10373","11098"
"150295","ELDORADO DO CARAJÁS","PA","01/2019","10268","11164"
"150295","ELDORADO DO CARAJÁS","PA","11/2019","10279","11058"
"150295","ELDORADO DO CARAJÁS","PA","06/2019","10358","11162"
"150295","ELDORADO DO CARAJÁS","PA","10/2019","10178","10932"
"150295","ELDORADO DO CARAJÁS","PA","04/2019","10300","11120"
"150295","ELDORADO DO CARAJÁS","PA","05/2019","10343","11156"
"150295","ELDORADO DO CARAJÁS","PA","09/2019","10061","10865"
"150295","ELDORADO DO CARAJÁS","PA","07/2019","10391","11202"
"150295","ELDORADO DO CARAJÁS","PA","02/2019","10323","11272"
"150295","ELDORADO DO CARAJÁS","PA","03/2019","10375","11273"
"150295","ELDORADO DO CARAJÁS","PA","11/2018","10117","11457"
"150295","ELDORADO DO CARAJÁS","PA","03/2018","9572","11459"
"150295","ELDORADO DO CARAJÁS","PA","10/2018","9760","11415"
"150295","ELDORADO DO CARAJÁS","PA","09/2018","9617","11319"
"150295","ELDORADO DO CARAJÁS","PA","12/2018","10179","11148"
"150295","ELDORADO DO CARAJÁS","PA","08/2018","9322","11304"
"150295","ELDORADO DO CARAJÁS","PA","05/2018","9704","11495"
"150295","ELDORADO DO CARAJÁS","PA","07/2018","9790","11772"
"150295","ELDORADO DO CARAJÁS","PA","04/2018","9613","11454"
"150295","ELDORADO DO CARAJÁS","PA","06/2018","9749","11580"
"150295","ELDORADO DO CARAJÁS","PA","02/2018","9749","11618"
"150295","ELDORADO DO CARAJÁS","PA","01/2018","9653","11531"
"150295","ELDORADO DO CARAJÁS","PA","10/2017","9348","11330"
"150295","ELDORADO DO CARAJÁS","PA","03/2017","9853","11977"
"150295","ELDORADO DO CARAJÁS","PA","07/2017","9919","12040"
"150295","ELDORADO DO CARAJÁS","PA","08/2017","9914","12092"
"150295","ELDORADO DO CARAJÁS","PA","01/2017","9864","12038"
"150295","ELDORADO DO CARAJÁS","PA","05/2017","9895","11926"
"150295","ELDORADO DO CARAJÁS","PA","04/2017","9830","11942"
"150295","ELDORADO DO CARAJÁS","PA","02/2017","9858","11994"
"150295","ELDORADO DO CARAJÁS","PA","09/2017","9291","11270"
"150295","ELDORADO DO CARAJÁS","PA","12/2017","9589","11524"
"150295","ELDORADO DO CARAJÁS","PA","11/2017","9436","11426"
"150295","ELDORADO DO CARAJÁS","PA","06/2017","9904","11949"
"150295","ELDORADO DO CARAJÁS","PA","07/2016","9885","12048"
"150295","ELDORADO DO CARAJÁS","PA","03/2016","9853","11950"
"150295","ELDORADO DO CARAJÁS","PA","02/2016","9555","11881"
"150295","ELDORADO DO CARAJÁS","PA","01/2016","9541","11826"
"150295","ELDORADO DO CARAJÁS","PA","08/2016","9930","12109"
"150295","ELDORADO DO CARAJÁS","PA","12/2016","9873","12055"
"150295","ELDORADO DO CARAJÁS","PA","11/2016","10085","12319"
"150295","ELDORADO DO CARAJÁS","PA","04/2016","9876","12042"
"150295","ELDORADO DO CARAJÁS","PA","06/2016","9869","12045"
"150295","ELDORADO DO CARAJÁS","PA","10/2016","10037","12240"
"150295","ELDORADO DO CARAJÁS","PA","09/2016","9981","12182"
"150295","ELDORADO DO CARAJÁS","PA","05/2016","9889","12072"
"150295","ELDORADO DO CARAJÁS","PA","05/2015","9017","11740"
"150295","ELDORADO DO CARAJÁS","PA","09/2015","9400","11840"
"150295","ELDORADO DO CARAJÁS","PA","07/2015","9271","11651"
"150295","ELDORADO DO CARAJÁS","PA","04/2015","8991","11480"
"150295","ELDORADO DO CARAJÁS","PA","03/2015","9005","11402"
"150295","ELDORADO DO CARAJÁS","PA","11/2015","9465","11908"
"150295","ELDORADO DO CARAJÁS","PA","01/2015","8935","11245"
"150295","ELDORADO DO CARAJÁS","PA","10/2015","9428","11885"
"150295","ELDORADO DO CARAJÁS","PA","12/2015","9612","11923"
"150295","ELDORADO DO CARAJÁS","PA","02/2015","8974","11326"
"150295","ELDORADO DO CARAJÁS","PA","06/2015","9143","11750"
"150295","ELDORADO DO CARAJÁS","PA","08/2015","9350","11723"
"150295","ELDORADO DO CARAJÁS","PA","11/2014","8937","11299"
"150295","ELDORADO DO CARAJÁS","PA","10/2014","9191","11802"
"150295","ELDORADO DO CARAJÁS","PA","12/2014","8947","11245"
"150295","ELDORADO DO CARAJÁS","PA","09/2014","9306","11980"
"150295","ELDORADO DO CARAJÁS","PA","08/2014","9322","12184"
"150295","ELDORADO DO CARAJÁS","PA","07/2014","9293","12211"
"150295","ELDORADO DO CARAJÁS","PA","03/2014","8490","11284"
"150295","ELDORADO DO CARAJÁS","PA","06/2014","9225","12102"
"150295","ELDORADO DO CARAJÁS","PA","04/2014","8847","11495"
"150295","ELDORADO DO CARAJÁS","PA","02/2014","8351","11192"
"150295","ELDORADO DO CARAJÁS","PA","01/2014","8303","11131"
"150295","ELDORADO DO CARAJÁS","PA","05/2014","9120","11596"
"150295","ELDORADO DO CARAJÁS","PA","11/2013","8231","11158"
"150295","ELDORADO DO CARAJÁS","PA","10/2013","8678","11822"
"150295","ELDORADO DO CARAJÁS","PA","09/2013","8634","11766"
"150295","ELDORADO DO CARAJÁS","PA","08/2013","8567","11745"
"150295","ELDORADO DO CARAJÁS","PA","07/2013","8468","11752"
"150295","ELDORADO DO CARAJÁS","PA","06/2013","8515","11833"
"150295","ELDORADO DO CARAJÁS","PA","05/2013","8584","11797"
"150295","ELDORADO DO CARAJÁS","PA","02/2013","8754","11795"
"150295","ELDORADO DO CARAJÁS","PA","01/2013","8719","11779"
"150295","ELDORADO DO CARAJÁS","PA","12/2013","8279","11147"
"150295","ELDORADO DO CARAJÁS","PA","04/2013","8580","11797"
"150295","ELDORADO DO CARAJÁS","PA","03/2013","8717","11741"
"150295","ELDORADO DO CARAJÁS","PA","12/2012","8696","11793"
"150295","ELDORADO DO CARAJÁS","PA","11/2012","8634","11874"
"150295","ELDORADO DO CARAJÁS","PA","10/2012","8476","11954"
"150295","ELDORADO DO CARAJÁS","PA","09/2012","8340","11963"
"150295","ELDORADO DO CARAJÁS","PA","08/2012","8067","12117"
"150300","FARO","PA","09/2012","468","5311"
"150300","FARO","PA","10/2012","451","5310"
"150300","FARO","PA","11/2012","451","5306"
"150300","FARO","PA","12/2012","455","5333"
"150300","FARO","PA","07/2013","1365","4707"
"150300","FARO","PA","04/2013","1230","4787"
"150300","FARO","PA","03/2013","842","5139"
"150300","FARO","PA","05/2013","1270","4763"
"150300","FARO","PA","01/2013","491","5356"
"150300","FARO","PA","02/2013","744","5225"
"150300","FARO","PA","06/2013","1365","4690"
"150300","FARO","PA","08/2013","1402","4764"
"150300","FARO","PA","09/2013","1457","4781"
"150300","FARO","PA","12/2013","1489","4853"
"150300","FARO","PA","10/2013","1455","4811"
"150300","FARO","PA","11/2013","1482","4846"
"150300","FARO","PA","01/2014","1490","4861"
"150300","FARO","PA","02/2014","1491","4863"
"150300","FARO","PA","04/2014","1487","4812"
"150300","FARO","PA","05/2014","1494","4800"
"150300","FARO","PA","06/2014","1507","4806"
"150300","FARO","PA","03/2014","1489","4842"
"150300","FARO","PA","07/2014","1515","4834"
"150300","FARO","PA","08/2014","1545","4855"
"150300","FARO","PA","09/2014","1551","4865"
"150300","FARO","PA","12/2014","1596","4885"
"150300","FARO","PA","10/2014","1572","4895"
"150300","FARO","PA","11/2014","1590","4877"
"150300","FARO","PA","03/2015","1583","4729"
"150300","FARO","PA","11/2015","1789","4583"
"150300","FARO","PA","08/2015","1729","4616"
"150300","FARO","PA","09/2015","1723","4600"
"150300","FARO","PA","10/2015","1751","4587"
"150300","FARO","PA","04/2015","1585","4748"
"150300","FARO","PA","02/2015","1576","4717"
"150300","FARO","PA","07/2015","1708","4607"
"150300","FARO","PA","12/2015","1841","4568"
"150300","FARO","PA","05/2015","1591","4770"
"150300","FARO","PA","01/2015","1572","4727"
"150300","FARO","PA","06/2015","1683","4705"
"150300","FARO","PA","10/2016","1933","4654"
"150300","FARO","PA","05/2016","1880","4614"
"150300","FARO","PA","03/2016","1838","4554"
"150300","FARO","PA","11/2016","1936","4687"
"150300","FARO","PA","07/2016","1893","4619"
"150300","FARO","PA","09/2016","1911","4612"
"150300","FARO","PA","12/2016","1934","4614"
"150300","FARO","PA","02/2016","1843","4538"
"150300","FARO","PA","08/2016","1898","4609"
"150300","FARO","PA","01/2016","1825","4516"
"150300","FARO","PA","06/2016","1898","4640"
"150300","FARO","PA","04/2016","1853","4583"
"150300","FARO","PA","08/2017","1970","4758"
"150300","FARO","PA","07/2017","1979","4730"
"150300","FARO","PA","01/2017","1934","4614"
"150300","FARO","PA","03/2017","1946","4702"
"150300","FARO","PA","12/2017","1960","4618"
"150300","FARO","PA","06/2017","1977","4701"
"150300","FARO","PA","02/2017","1951","4658"
"150300","FARO","PA","04/2017","1966","4701"
"150300","FARO","PA","09/2017","1900","4541"
"150300","FARO","PA","10/2017","1932","4573"
"150300","FARO","PA","05/2017","1965","4697"
"150300","FARO","PA","11/2017","1942","4575"
"150300","FARO","PA","11/2018","1969","4871"
"150300","FARO","PA","05/2018","1987","4789"
"150300","FARO","PA","01/2018","1957","4640"
"150300","FARO","PA","02/2018","1973","4674"
"150300","FARO","PA","12/2018","1954","4793"
"150300","FARO","PA","04/2018","1976","4744"
"150300","FARO","PA","08/2018","1939","4738"
"150300","FARO","PA","09/2018","1940","4797"
"150300","FARO","PA","07/2018","1993","4829"
"150300","FARO","PA","03/2018","1960","4702"
"150300","FARO","PA","06/2018","1983","4808"
"150300","FARO","PA","10/2018","1962","4848"
"150300","FARO","PA","11/2019","2065","5070"
"150300","FARO","PA","10/2019","2046","5055"
"150300","FARO","PA","09/2019","2045","5017"
"150300","FARO","PA","04/2019","1994","4952"
"150300","FARO","PA","08/2019","2077","5067"
"150300","FARO","PA","01/2019","1958","4797"
"150300","FARO","PA","07/2019","2040","5049"
"150300","FARO","PA","06/2019","2031","5026"
"150300","FARO","PA","03/2019","1977","4917"
"150300","FARO","PA","02/2019","1970","4884"
"150300","FARO","PA","12/2019","2069","5083"
"150300","FARO","PA","05/2019","2017","4994"
"150300","FARO","PA","03/2020","2092","5048"
"150300","FARO","PA","12/2020","2054","4998"
"150300","FARO","PA","04/2020","2094","5061"
"150300","FARO","PA","01/2020","2082","5091"
"150300","FARO","PA","08/2020","2096","5090"
"150300","FARO","PA","07/2020","2097","5093"
"150300","FARO","PA","02/2020","2074","4978"
"150300","FARO","PA","05/2020","2097","5077"
