"Código","Unidade Territorial","UF","Referência","Número de pessoas do sexo masculino cadastradas no Cadastro Único","Número de pessoas do sexo feminino cadastradas no Cadastro Único"
"150800","TOMÉ-AÇU","PA","11/2016","19941","26009"
"150800","TOMÉ-AÇU","PA","08/2016","19727","25749"
"150800","TOMÉ-AÇU","PA","01/2016","19233","25009"
"150800","TOMÉ-AÇU","PA","02/2016","19308","25099"
"150800","TOMÉ-AÇU","PA","06/2016","19583","25506"
"150800","TOMÉ-AÇU","PA","08/2017","19485","25695"
"150800","TOMÉ-AÇU","PA","11/2017","18308","24218"
"150800","TOMÉ-AÇU","PA","06/2017","19434","25634"
"150800","TOMÉ-AÇU","PA","04/2017","19288","25442"
"150800","TOMÉ-AÇU","PA","10/2017","18204","24123"
"150800","TOMÉ-AÇU","PA","01/2017","18964","25076"
"150800","TOMÉ-AÇU","PA","03/2017","19133","25256"
"150800","TOMÉ-AÇU","PA","07/2017","19428","25658"
"150800","TOMÉ-AÇU","PA","12/2017","18433","24347"
"150800","TOMÉ-AÇU","PA","09/2017","18109","24082"
"150800","TOMÉ-AÇU","PA","02/2017","19011","25128"
"150800","TOMÉ-AÇU","PA","05/2017","19387","25591"
"150800","TOMÉ-AÇU","PA","10/2018","18132","23826"
"150800","TOMÉ-AÇU","PA","07/2018","18528","24327"
"150800","TOMÉ-AÇU","PA","01/2018","18498","24427"
"150800","TOMÉ-AÇU","PA","02/2018","18602","24536"
"150800","TOMÉ-AÇU","PA","03/2018","17935","23692"
"150800","TOMÉ-AÇU","PA","04/2018","18112","23902"
"150800","TOMÉ-AÇU","PA","08/2018","17815","23508"
"150800","TOMÉ-AÇU","PA","12/2018","17809","23317"
"150800","TOMÉ-AÇU","PA","05/2018","18284","24094"
"150800","TOMÉ-AÇU","PA","11/2018","18294","23985"
"150800","TOMÉ-AÇU","PA","06/2018","18464","24279"
"150800","TOMÉ-AÇU","PA","09/2018","17886","23589"
"150800","TOMÉ-AÇU","PA","04/2019","17995","23485"
