Codigo,Municipio,Brancos,Pretos,Amarelos,Pardos,Indigenas,NoData,Ano,RI
150506,NOVO REPARTIMENTO,2403,845,234,26787,237,8,2018,Lago Tucuruí
150506,NOVO REPARTIMENTO,2927,1088,260,29583,478,54,2017,Lago Tucuruí
150506,NOVO REPARTIMENTO,3142,1252,257,31727,149,105,2016,Lago Tucuruí
150506,NOVO REPARTIMENTO,3669,1584,210,34221,28,176,2015,Lago Tucuruí
150506,NOVO REPARTIMENTO,4488,2050,245,37266,47,311,2014,Lago Tucuruí
150506,NOVO REPARTIMENTO,4485,2146,251,36698,50,312,2013,Lago Tucuruí
150506,NOVO REPARTIMENTO,4356,2209,261,34989,57,227,2012,Lago Tucuruí
150510,ÓBIDOS,6067,3527,167,33920,17,2,2025,Baixo Amazonas
150510,ÓBIDOS,6114,3419,190,33725,17,4,2024,Baixo Amazonas
150510,ÓBIDOS,6130,3272,189,33521,14,4,2023,Baixo Amazonas
150510,ÓBIDOS,5866,3142,195,31822,15,5,2022,Baixo Amazonas
150510,ÓBIDOS,5288,2937,160,28516,12,2,2021,Baixo Amazonas
150510,ÓBIDOS,5083,2935,143,27314,9,3,2020,Baixo Amazonas
150510,ÓBIDOS,5354,3137,172,27537,10,3,2019,Baixo Amazonas
150510,ÓBIDOS,5471,3059,197,27223,10,7,2018,Baixo Amazonas
150510,ÓBIDOS,5576,2503,259,29032,15,49,2017,Baixo Amazonas
150510,ÓBIDOS,5566,2312,231,29309,21,117,2016,Baixo Amazonas
150510,ÓBIDOS,4779,1972,148,30488,25,207,2015,Baixo Amazonas
150510,ÓBIDOS,4767,2050,120,32037,16,305,2014,Baixo Amazonas
150510,ÓBIDOS,4373,2001,108,31130,20,328,2013,Baixo Amazonas
150510,ÓBIDOS,4218,1922,74,29862,26,249,2012,Baixo Amazonas
150520,OEIRAS DO PARÁ,1341,594,94,29560,15,0,2025,Tocantins
150520,OEIRAS DO PARÁ,1340,597,93,29573,16,1,2024,Tocantins
150520,OEIRAS DO PARÁ,1324,581,88,29609,15,1,2023,Tocantins
150520,OEIRAS DO PARÁ,1225,550,81,28939,16,0,2022,Tocantins
150520,OEIRAS DO PARÁ,1145,475,72,27854,14,0,2021,Tocantins
150520,OEIRAS DO PARÁ,974,365,68,25662,13,0,2020,Tocantins
150520,OEIRAS DO PARÁ,1008,365,68,26143,13,0,2019,Tocantins
150520,OEIRAS DO PARÁ,1015,354,64,26102,13,1,2018,Tocantins
150520,OEIRAS DO PARÁ,995,356,66,25528,16,5,2017,Tocantins
150520,OEIRAS DO PARÁ,951,378,54,24846,13,39,2016,Tocantins
150520,OEIRAS DO PARÁ,910,375,48,24727,14,51,2015,Tocantins
150520,OEIRAS DO PARÁ,836,383,44,24900,14,71,2014,Tocantins
150520,OEIRAS DO PARÁ,750,350,30,23715,15,155,2013,Tocantins
150520,OEIRAS DO PARÁ,686,358,28,22170,13,4,2012,Tocantins
150530,ORIXIMINÁ,2312,3406,14,31794,1386,108,2012,Baixo Amazonas
150530,ORIXIMINÁ,2401,3582,16,33437,1512,148,2013,Baixo Amazonas
150530,ORIXIMINÁ,2559,3745,16,35098,1654,102,2014,Baixo Amazonas
150530,ORIXIMINÁ,2334,3624,17,33936,1705,52,2015,Baixo Amazonas
150530,ORIXIMINÁ,2226,3566,19,34463,1760,33,2016,Baixo Amazonas
150530,ORIXIMINÁ,2075,3615,18,35181,1865,12,2017,Baixo Amazonas
150530,ORIXIMINÁ,1846,3510,20,34627,1808,1,2018,Baixo Amazonas
150530,ORIXIMINÁ,1755,3442,20,35692,1859,1,2019,Baixo Amazonas
150530,ORIXIMINÁ,1656,3299,21,34695,1767,2,2020,Baixo Amazonas
150530,ORIXIMINÁ,1506,3127,15,36678,1828,2,2021,Baixo Amazonas
150530,ORIXIMINÁ,1560,3233,31,39062,1928,1,2022,Baixo Amazonas
150530,ORIXIMINÁ,1793,3638,32,41771,2162,1,2023,Baixo Amazonas
150530,ORIXIMINÁ,1951,3957,30,42868,2326,0,2024,Baixo Amazonas
150530,ORIXIMINÁ,2192,4371,34,43607,2441,0,2025,Baixo Amazonas
150540,OURÉM,494,321,24,13706,5,0,2025,Rio Capim
150540,OURÉM,504,320,22,13757,4,0,2024,Rio Capim
150540,OURÉM,498,317,23,14024,3,0,2023,Rio Capim
150540,OURÉM,473,311,23,13933,3,0,2022,Rio Capim
150540,OURÉM,381,273,23,13200,3,0,2021,Rio Capim
150540,OURÉM,344,263,19,12740,1,0,2020,Rio Capim
150540,OURÉM,365,274,19,13132,5,0,2019,Rio Capim
150540,OURÉM,336,254,17,13069,6,0,2018,Rio Capim
150540,OURÉM,351,231,13,13105,6,8,2017,Rio Capim
150540,OURÉM,353,222,16,13195,9,18,2016,Rio Capim
150540,OURÉM,381,245,12,13449,10,41,2015,Rio Capim
150540,OURÉM,379,253,12,13968,11,87,2014,Rio Capim
150540,OURÉM,388,281,15,13522,9,118,2013,Rio Capim
150540,OURÉM,270,231,12,13531,11,116,2012,Rio Capim
150543,OURILÂNDIA DO NORTE,2289,774,34,11631,627,176,2013,Araguaia
150543,OURILÂNDIA DO NORTE,2192,722,30,10055,501,31,2012,Araguaia
150543,OURILÂNDIA DO NORTE,3202,1174,167,16497,1759,1,2025,Araguaia
150543,OURILÂNDIA DO NORTE,3122,1087,110,16559,1841,1,2024,Araguaia
150543,OURILÂNDIA DO NORTE,3143,1018,92,17413,1748,5,2023,Araguaia
150543,OURILÂNDIA DO NORTE,3029,993,88,17154,1513,4,2022,Araguaia
150543,OURILÂNDIA DO NORTE,2527,832,75,15116,1207,5,2021,Araguaia
150543,OURILÂNDIA DO NORTE,2390,833,69,14776,1162,5,2020,Araguaia
150543,OURILÂNDIA DO NORTE,2429,845,71,15296,1172,3,2019,Araguaia
150543,OURILÂNDIA DO NORTE,2351,824,63,14707,1014,2,2018,Araguaia
150543,OURILÂNDIA DO NORTE,2263,841,60,14156,849,22,2017,Araguaia
150543,OURILÂNDIA DO NORTE,2145,757,52,13681,786,57,2016,Araguaia
150543,OURILÂNDIA DO NORTE,2251,812,48,13480,772,82,2015,Araguaia
150543,OURILÂNDIA DO NORTE,2474,880,39,13402,691,127,2014,Araguaia
150548,PACAJÁ,1535,524,35,22641,12,35,2012,Xingu
150548,PACAJÁ,1709,600,46,23889,14,190,2013,Xingu
150548,PACAJÁ,1874,748,54,25813,16,153,2014,Xingu
150548,PACAJÁ,1908,827,66,26309,18,88,2015,Xingu
150548,PACAJÁ,1884,821,71,26206,21,40,2016,Xingu
150548,PACAJÁ,1956,893,76,27708,27,16,2017,Xingu
150548,PACAJÁ,1987,922,80,27972,31,7,2018,Xingu
150548,PACAJÁ,2114,1015,78,28852,29,6,2019,Xingu
150548,PACAJÁ,2033,1001,82,28492,24,8,2020,Xingu
150548,PACAJÁ,2061,988,87,29585,25,9,2021,Xingu
150548,PACAJÁ,2181,1047,108,31385,24,10,2022,Xingu
150548,PACAJÁ,2251,1071,122,32094,22,6,2023,Xingu
150548,PACAJÁ,2259,1050,124,32369,21,5,2024,Xingu
150548,PACAJÁ,2383,1046,115,31514,21,2,2025,Xingu
150549,PALESTINA DO PARÁ,783,425,27,4252,5,0,2025,Carajás
150549,PALESTINA DO PARÁ,783,438,29,4376,5,0,2024,Carajás
150549,PALESTINA DO PARÁ,808,497,29,4527,5,0,2023,Carajás
150549,PALESTINA DO PARÁ,835,500,32,4647,6,0,2022,Carajás
150549,PALESTINA DO PARÁ,851,474,32,4520,6,0,2021,Carajás
150549,PALESTINA DO PARÁ,834,476,26,4500,6,1,2020,Carajás
150549,PALESTINA DO PARÁ,848,490,28,4651,6,1,2019,Carajás
150549,PALESTINA DO PARÁ,837,505,36,4758,7,1,2018,Carajás
150549,PALESTINA DO PARÁ,860,509,50,4893,4,1,2017,Carajás
150549,PALESTINA DO PARÁ,869,531,60,5004,5,18,2016,Carajás
150549,PALESTINA DO PARÁ,932,545,70,5046,6,25,2015,Carajás
150549,PALESTINA DO PARÁ,1015,600,72,5526,6,41,2014,Carajás
150549,PALESTINA DO PARÁ,939,601,73,5320,6,47,2013,Carajás
150549,PALESTINA DO PARÁ,917,609,74,5331,7,23,2012,Carajás
150550,PARAGOMINAS,4928,3722,194,56389,841,987,2013,Rio Capim
150550,PARAGOMINAS,4948,3687,176,58177,869,858,2014,Rio Capim
150550,PARAGOMINAS,5867,2974,190,53999,1041,6,2025,Rio Capim
150550,PARAGOMINAS,6070,2945,225,56330,1054,7,2024,Rio Capim
150550,PARAGOMINAS,6215,3175,238,57578,1012,6,2023,Rio Capim
150550,PARAGOMINAS,6015,3165,220,56757,950,8,2022,Rio Capim
150550,PARAGOMINAS,5458,3008,161,53630,864,12,2021,Rio Capim
150550,PARAGOMINAS,5049,2869,130,50557,812,9,2020,Rio Capim
150550,PARAGOMINAS,5015,2831,134,50202,821,6,2019,Rio Capim
150550,PARAGOMINAS,4427,2608,119,48921,801,10,2018,Rio Capim
150550,PARAGOMINAS,4525,2780,123,51850,843,82,2017,Rio Capim
150550,PARAGOMINAS,4550,2960,109,54055,879,235,2016,Rio Capim
150550,PARAGOMINAS,4383,3159,107,54145,869,399,2015,Rio Capim
150550,PARAGOMINAS,4744,3872,202,53423,724,1097,2012,Rio Capim
150553,PARAUAPEBAS,16521,6283,867,109155,1530,15,2024,Carajás
150553,PARAUAPEBAS,16106,6372,912,108315,1359,22,2023,Carajás
150553,PARAUAPEBAS,14099,5837,782,98030,1233,23,2022,Carajás
150553,PARAUAPEBAS,11460,4872,528,82504,867,24,2021,Carajás
150553,PARAUAPEBAS,9389,4101,403,71036,797,25,2020,Carajás
150553,PARAUAPEBAS,8195,3739,351,65562,937,19,2019,Carajás
150553,PARAUAPEBAS,7168,3182,282,58548,939,21,2018,Carajás
150553,PARAUAPEBAS,7195,3187,260,61049,1049,90,2017,Carajás
150553,PARAUAPEBAS,7078,3030,261,63398,1070,226,2016,Carajás
150553,PARAUAPEBAS,7374,3063,259,67585,1043,278,2015,Carajás
150553,PARAUAPEBAS,6538,2721,227,61614,837,339,2014,Carajás
150553,PARAUAPEBAS,6997,2980,162,67844,1033,417,2013,Carajás
150553,PARAUAPEBAS,6253,2795,125,63703,972,482,2012,Carajás
150553,PARAUAPEBAS,16598,6749,886,106176,1650,8,2025,Carajás
150555,PAU DARCO,766,231,121,5422,375,0,2025,Araguaia
150555,PAU DARCO,253,138,3,4390,157,37,2012,Araguaia
150555,PAU DARCO,313,137,6,4535,226,66,2013,Araguaia
150555,PAU DARCO,363,148,9,4777,247,58,2014,Araguaia
150555,PAU DARCO,302,135,8,4377,274,24,2015,Araguaia
150555,PAU DARCO,307,167,6,4276,305,13,2016,Araguaia
150555,PAU DARCO,330,174,9,4220,292,4,2017,Araguaia
150555,PAU DARCO,359,166,20,4076,266,0,2018,Araguaia
150555,PAU DARCO,462,179,25,4178,253,0,2019,Araguaia
150555,PAU DARCO,498,169,28,4229,238,0,2020,Araguaia
150555,PAU DARCO,541,173,26,4382,258,0,2021,Araguaia
150555,PAU DARCO,628,204,77,4781,271,0,2022,Araguaia
150555,PAU DARCO,689,213,121,4949,337,0,2023,Araguaia
150555,PAU DARCO,700,217,126,5291,361,0,2024,Araguaia
150560,PEIXE-BOI,1013,117,41,5337,13,33,2014,Rio Caeté
150560,PEIXE-BOI,966,136,47,5209,2,8,2012,Rio Caeté
150560,PEIXE-BOI,978,135,47,5285,3,37,2013,Rio Caeté
150560,PEIXE-BOI,1008,66,25,5162,24,0,2025,Rio Caeté
150560,PEIXE-BOI,973,60,23,5125,25,0,2024,Rio Caeté
150560,PEIXE-BOI,928,60,21,5205,26,1,2023,Rio Caeté
150560,PEIXE-BOI,865,49,19,5057,24,0,2022,Rio Caeté
150560,PEIXE-BOI,826,47,20,4884,28,1,2021,Rio Caeté
150560,PEIXE-BOI,764,44,21,4717,29,1,2020,Rio Caeté
150560,PEIXE-BOI,767,45,22,4798,31,0,2019,Rio Caeté
150560,PEIXE-BOI,738,47,17,4749,37,1,2018,Rio Caeté
150560,PEIXE-BOI,775,45,19,4967,50,2,2017,Rio Caeté
150560,PEIXE-BOI,854,62,30,5052,49,12,2016,Rio Caeté
150560,PEIXE-BOI,939,85,37,5222,30,23,2015,Rio Caeté
150563,PIÇARRA,1118,604,108,7558,22,89,2013,Carajás
150563,PIÇARRA,1105,617,110,7664,20,81,2014,Carajás
150563,PIÇARRA,1055,628,95,7456,19,59,2015,Carajás
150563,PIÇARRA,947,560,82,6765,17,29,2016,Carajás
150563,PIÇARRA,895,531,79,6571,20,17,2017,Carajás
150563,PIÇARRA,792,533,87,6197,18,0,2018,Carajás
150563,PIÇARRA,760,539,93,6145,13,0,2019,Carajás
150563,PIÇARRA,748,532,96,6180,7,0,2020,Carajás
150563,PIÇARRA,829,558,98,6551,6,1,2021,Carajás
150563,PIÇARRA,887,645,102,7051,10,1,2022,Carajás
150563,PIÇARRA,945,674,110,7457,10,1,2023,Carajás
150563,PIÇARRA,958,644,100,7422,10,0,2024,Carajás
150563,PIÇARRA,961,683,101,7665,6,1,2025,Carajás
150563,PIÇARRA,1067,618,110,7658,26,55,2012,Carajás
150565,PLACAS,2327,1687,88,7938,13,75,2013,Xingu
150565,PLACAS,2514,1633,96,8357,15,97,2014,Xingu
150565,PLACAS,2635,1590,97,8594,18,54,2015,Xingu
150565,PLACAS,2744,1569,95,8855,18,21,2016,Xingu
150565,PLACAS,2746,1678,98,8923,18,17,2017,Xingu
150565,PLACAS,2753,1725,94,9207,13,6,2018,Xingu
150565,PLACAS,2798,1659,96,9463,13,5,2019,Xingu
150565,PLACAS,2764,1589,96,9493,13,3,2020,Xingu
150565,PLACAS,2876,1615,111,10167,15,4,2021,Xingu
150565,PLACAS,3026,1649,111,10873,21,5,2022,Xingu
150565,PLACAS,3100,1616,125,11467,27,5,2023,Xingu
150565,PLACAS,3083,1541,120,11813,26,5,2024,Xingu
150565,PLACAS,3116,1502,113,11979,23,2,2025,Xingu
150565,PLACAS,2207,1717,80,7546,12,93,2012,Xingu
150570,PONTA DE PEDRAS,792,268,15,17515,11,61,2012,Marajó
150570,PONTA DE PEDRAS,868,312,25,18663,17,106,2013,Marajó
150570,PONTA DE PEDRAS,932,327,27,19828,17,91,2014,Marajó
150570,PONTA DE PEDRAS,940,327,30,19498,14,69,2015,Marajó
150570,PONTA DE PEDRAS,954,323,29,19717,15,33,2016,Marajó
150570,PONTA DE PEDRAS,964,292,32,19657,18,16,2017,Marajó
150570,PONTA DE PEDRAS,785,248,26,19237,13,4,2018,Marajó
150570,PONTA DE PEDRAS,727,221,28,19142,17,4,2019,Marajó
150570,PONTA DE PEDRAS,700,225,25,18659,15,5,2020,Marajó
150570,PONTA DE PEDRAS,769,273,30,19520,15,5,2021,Marajó
150570,PONTA DE PEDRAS,929,378,49,21756,25,4,2022,Marajó
150570,PONTA DE PEDRAS,990,424,54,22133,24,3,2023,Marajó
150570,PONTA DE PEDRAS,1044,493,67,21751,23,2,2024,Marajó
150570,PONTA DE PEDRAS,1234,634,77,21859,22,1,2025,Marajó
150580,PORTEL,3017,1270,364,50442,31,1,2025,Marajó
150580,PORTEL,1797,673,63,31021,48,129,2012,Marajó
150580,PORTEL,1966,761,104,35165,48,288,2013,Marajó
150580,PORTEL,1981,740,113,38051,43,238,2014,Marajó
150580,PORTEL,1813,670,119,36995,38,153,2015,Marajó
150580,PORTEL,1748,638,135,37862,33,83,2016,Marajó
150580,PORTEL,1996,965,134,38163,30,39,2017,Marajó
150580,PORTEL,2058,997,144,37687,24,15,2018,Marajó
150580,PORTEL,2143,1049,168,38247,25,9,2019,Marajó
150580,PORTEL,2108,1055,168,37468,25,7,2020,Marajó
150580,PORTEL,2158,1067,179,38767,25,5,2021,Marajó
150580,PORTEL,2406,1196,256,43598,27,6,2022,Marajó
150580,PORTEL,2642,1220,322,47171,28,5,2023,Marajó
150580,PORTEL,2756,1207,348,49157,34,5,2024,Marajó
150590,PORTO DE MOZ,536,208,1,19562,1,30,2012,Xingu
150590,PORTO DE MOZ,561,206,9,20802,2,117,2013,Xingu
150590,PORTO DE MOZ,576,175,13,22124,5,109,2014,Xingu
150590,PORTO DE MOZ,499,163,14,21947,7,79,2015,Xingu
150590,PORTO DE MOZ,502,152,15,21746,6,47,2016,Xingu
150590,PORTO DE MOZ,609,191,31,24075,8,10,2017,Xingu
150590,PORTO DE MOZ,625,190,54,25397,9,3,2018,Xingu
150590,PORTO DE MOZ,647,210,65,26958,9,4,2019,Xingu
150590,PORTO DE MOZ,656,213,72,27034,10,4,2020,Xingu
150590,PORTO DE MOZ,698,216,70,27836,10,3,2021,Xingu
150590,PORTO DE MOZ,796,234,94,28928,10,4,2022,Xingu
150590,PORTO DE MOZ,929,261,126,29415,12,2,2023,Xingu
150590,PORTO DE MOZ,1099,259,135,29036,12,1,2024,Xingu
150590,PORTO DE MOZ,1113,258,135,29338,11,1,2025,Xingu
150600,PRAINHA,1047,204,43,33894,10,1,2025,Baixo Amazonas
150600,PRAINHA,970,182,38,33647,9,2,2024,Baixo Amazonas
150600,PRAINHA,866,170,37,34005,6,2,2023,Baixo Amazonas
150600,PRAINHA,835,172,31,33121,8,1,2022,Baixo Amazonas
150600,PRAINHA,793,162,31,31908,7,0,2021,Baixo Amazonas
150600,PRAINHA,764,158,30,30947,7,0,2020,Baixo Amazonas
150600,PRAINHA,771,157,28,31279,9,0,2019,Baixo Amazonas
150600,PRAINHA,718,154,26,30253,6,0,2018,Baixo Amazonas
150600,PRAINHA,722,155,21,30176,8,11,2017,Baixo Amazonas
150600,PRAINHA,694,158,23,29606,13,33,2016,Baixo Amazonas
150600,PRAINHA,701,157,21,29369,13,63,2015,Baixo Amazonas
150600,PRAINHA,718,182,19,30164,17,99,2014,Baixo Amazonas
150600,PRAINHA,661,184,16,28494,11,118,2013,Baixo Amazonas
150600,PRAINHA,638,180,10,27094,6,27,2012,Baixo Amazonas
150610,PRIMAVERA,1420,275,18,7490,3,0,2023,Rio Caeté
150610,PRIMAVERA,1388,270,17,7452,4,0,2022,Rio Caeté
150610,PRIMAVERA,1285,254,15,7035,3,1,2021,Rio Caeté
150610,PRIMAVERA,1286,252,14,6861,3,1,2020,Rio Caeté
150610,PRIMAVERA,1316,270,18,6972,4,0,2019,Rio Caeté
150610,PRIMAVERA,1335,306,18,6491,4,0,2018,Rio Caeté
150610,PRIMAVERA,1402,305,9,6308,3,3,2017,Rio Caeté
150610,PRIMAVERA,1433,301,7,6161,3,13,2016,Rio Caeté
150610,PRIMAVERA,1433,288,7,6324,2,17,2015,Rio Caeté
150610,PRIMAVERA,1438,295,12,6552,5,24,2014,Rio Caeté
150610,PRIMAVERA,1397,284,20,6734,14,31,2013,Rio Caeté
150610,PRIMAVERA,1295,320,18,6672,13,14,2012,Rio Caeté
150610,PRIMAVERA,1415,271,22,7312,1,0,2024,Rio Caeté
150610,PRIMAVERA,1327,244,18,7345,0,0,2025,Rio Caeté
150611,QUATIPURU,1417,281,36,7474,12,0,2025,Rio Caeté
150611,QUATIPURU,1390,267,38,7725,12,0,2024,Rio Caeté
150611,QUATIPURU,1404,273,37,7940,12,0,2023,Rio Caeté
150611,QUATIPURU,1353,264,38,8009,12,0,2022,Rio Caeté
150611,QUATIPURU,1222,247,39,7845,11,0,2021,Rio Caeté
150611,QUATIPURU,1125,237,38,7488,10,0,2020,Rio Caeté
150611,QUATIPURU,1139,249,42,7659,10,3,2019,Rio Caeté
150611,QUATIPURU,1036,245,37,7432,12,2,2018,Rio Caeté
150611,QUATIPURU,1010,251,34,7796,12,3,2017,Rio Caeté
150611,QUATIPURU,932,242,29,7947,12,10,2016,Rio Caeté
150611,QUATIPURU,946,267,37,8100,12,23,2015,Rio Caeté
150611,QUATIPURU,970,280,44,8470,14,32,2014,Rio Caeté
150611,QUATIPURU,928,295,46,8350,14,31,2013,Rio Caeté
150611,QUATIPURU,777,277,56,8267,27,21,2012,Rio Caeté
150613,REDENÇÃO,4089,1974,283,28550,125,233,2013,Araguaia
150613,REDENÇÃO,3859,2040,229,27998,132,66,2012,Araguaia
150613,REDENÇÃO,6194,2048,335,38034,415,2,2025,Araguaia
150613,REDENÇÃO,6038,1966,341,37691,345,3,2024,Araguaia
150613,REDENÇÃO,6115,2068,358,38350,296,6,2023,Araguaia
150613,REDENÇÃO,6021,2061,340,36913,286,5,2022,Araguaia
150613,REDENÇÃO,5364,1871,310,31912,245,9,2021,Araguaia
150613,REDENÇÃO,4961,1817,273,29294,217,7,2020,Araguaia
150613,REDENÇÃO,5120,1854,279,30532,219,3,2019,Araguaia
150613,REDENÇÃO,4696,1618,240,28492,184,7,2018,Araguaia
150613,REDENÇÃO,4527,1550,283,29068,171,41,2017,Araguaia
150613,REDENÇÃO,4377,1517,300,28347,134,86,2016,Araguaia
150613,REDENÇÃO,4565,1828,294,29860,121,127,2015,Araguaia
150613,REDENÇÃO,4640,1966,286,31520,121,165,2014,Araguaia
150616,RIO MARIA,897,645,25,6954,6,61,2012,Araguaia
150616,RIO MARIA,953,611,23,7149,7,84,2013,Araguaia
150616,RIO MARIA,1038,640,25,7728,10,90,2014,Araguaia
150616,RIO MARIA,1095,608,35,7526,15,44,2015,Araguaia
150616,RIO MARIA,1107,613,35,7534,16,29,2016,Araguaia
150616,RIO MARIA,1133,611,37,7160,15,14,2017,Araguaia
150616,RIO MARIA,1388,582,42,6915,12,2,2018,Araguaia
150616,RIO MARIA,1583,617,24,7169,8,1,2019,Araguaia
150616,RIO MARIA,1591,615,21,7313,8,5,2020,Araguaia
150616,RIO MARIA,1891,746,31,8039,12,4,2021,Araguaia
150616,RIO MARIA,2219,821,31,8829,19,2,2022,Araguaia
150616,RIO MARIA,2236,828,31,9059,14,4,2023,Araguaia
150616,RIO MARIA,2170,815,30,8999,10,3,2024,Araguaia
150616,RIO MARIA,2115,831,27,9056,7,1,2025,Araguaia
150618,RONDON DO PARÁ,3092,1112,78,17747,4,1,2025,Rio Capim
150618,RONDON DO PARÁ,3017,1075,73,18473,7,2,2024,Rio Capim
150618,RONDON DO PARÁ,2972,1060,61,19395,5,1,2023,Rio Capim
150618,RONDON DO PARÁ,2828,1049,55,18755,8,3,2022,Rio Capim
150618,RONDON DO PARÁ,2496,910,48,17266,6,3,2021,Rio Capim
150618,RONDON DO PARÁ,2263,848,26,16465,7,2,2020,Rio Capim
150618,RONDON DO PARÁ,2298,867,26,17002,7,1,2019,Rio Capim
150618,RONDON DO PARÁ,2258,873,28,17092,3,2,2018,Rio Capim
150618,RONDON DO PARÁ,2312,1007,38,17516,6,28,2017,Rio Capim
150618,RONDON DO PARÁ,2256,1086,35,17800,10,68,2016,Rio Capim
150618,RONDON DO PARÁ,2210,1096,31,18478,7,115,2015,Rio Capim
150618,RONDON DO PARÁ,2488,1307,38,21549,9,383,2014,Rio Capim
150618,RONDON DO PARÁ,2351,1326,45,22036,11,434,2013,Rio Capim
